Parameter,Category,Fraction,Count
params_cnn_activation_layer_0,elu,0.5384615384615384,126
params_cnn_activation_layer_0,relu,0.1752136752136752,41
params_cnn_activation_layer_0,leaky_relu,0.15384615384615385,36
params_cnn_activation_layer_0,swish,0.11538461538461539,27
params_cnn_activation_layer_0,tanh,0.017094017094017096,4
params_cnn_activation_layer_1,leaky_relu,0.35714285714285715,5
params_cnn_activation_layer_1,elu,0.2857142857142857,4
params_cnn_activation_layer_1,swish,0.14285714285714285,2
params_cnn_activation_layer_1,sigmoid,0.14285714285714285,2
params_cnn_activation_layer_1,tanh,0.07142857142857142,1
params_cnn_activation_layer_2,elu,0.5,4
params_cnn_activation_layer_2,relu,0.125,1
params_cnn_activation_layer_2,swish,0.125,1
params_cnn_activation_layer_2,tanh,0.125,1
params_cnn_activation_layer_2,leaky_relu,0.125,1
params_cnn_activation_layer_3,tanh,0.4,2
params_cnn_activation_layer_3,relu,0.2,1
params_cnn_activation_layer_3,elu,0.2,1
params_cnn_activation_layer_3,leaky_relu,0.2,1
params_cnn_use_batch_norm_layer_1,True,0.6428571428571429,9
params_cnn_use_batch_norm_layer_1,False,0.35714285714285715,5
params_cnn_use_batch_norm_layer_2,False,0.75,6
params_cnn_use_batch_norm_layer_2,True,0.25,2
params_cnn_use_batch_norm_layer_3,True,0.6,3
params_cnn_use_batch_norm_layer_3,False,0.4,2
params_dense_1_activation,elu,0.6578947368421053,150
params_dense_1_activation,swish,0.21052631578947367,48
params_dense_1_activation,leaky_relu,0.05263157894736842,12
params_dense_1_activation,sigmoid,0.039473684210526314,9
params_dense_1_activation,tanh,0.02631578947368421,6
params_dense_1_activation,relu,0.013157894736842105,3
params_dense_2_activation,relu,0.5185185185185185,98
params_dense_2_activation,leaky_relu,0.43386243386243384,82
params_dense_2_activation,swish,0.031746031746031744,6
params_dense_2_activation,sigmoid,0.010582010582010581,2
params_dense_2_activation,elu,0.005291005291005291,1
params_optimizer,AdamW,0.44017094017094016,103
params_optimizer,Adam,0.23076923076923078,54
params_optimizer,Nadam,0.16666666666666666,39
params_optimizer,Lion,0.13247863247863248,31
params_optimizer,RMSprop,0.02564102564102564,6
params_optimizer,SGD,0.004273504273504274,1
