Parameter,Category,Fraction,Count
params_cnn1d_activation_0,leaky_relu,0.5909090909090909,52
params_cnn1d_activation_0,swish,0.14772727272727273,13
params_cnn1d_activation_0,tanh,0.09090909090909091,8
params_cnn1d_activation_0,relu,0.09090909090909091,8
params_cnn1d_activation_0,sigmoid,0.056818181818181816,5
params_cnn1d_activation_0,elu,0.022727272727272728,2
params_cnn1d_activation_1,swish,0.45454545454545453,40
params_cnn1d_activation_1,relu,0.18181818181818182,16
params_cnn1d_activation_1,elu,0.13636363636363635,12
params_cnn1d_activation_1,leaky_relu,0.09090909090909091,8
params_cnn1d_activation_1,sigmoid,0.09090909090909091,8
params_cnn1d_activation_1,tanh,0.045454545454545456,4
params_cnn1d_activation_2,tanh,0.3977272727272727,35
params_cnn1d_activation_2,elu,0.22727272727272727,20
params_cnn1d_activation_2,leaky_relu,0.14772727272727273,13
params_cnn1d_activation_2,sigmoid,0.14772727272727273,13
params_cnn1d_activation_2,relu,0.045454545454545456,4
params_cnn1d_activation_2,swish,0.03409090909090909,3
params_cnn1d_activation_3,leaky_relu,0.5294117647058824,45
params_cnn1d_activation_3,elu,0.2235294117647059,19
params_cnn1d_activation_3,sigmoid,0.08235294117647059,7
params_cnn1d_activation_3,relu,0.07058823529411765,6
params_cnn1d_activation_3,tanh,0.047058823529411764,4
params_cnn1d_activation_3,swish,0.047058823529411764,4
params_cnn1d_activation_4,swish,0.43661971830985913,31
params_cnn1d_activation_4,tanh,0.38028169014084506,27
params_cnn1d_activation_4,elu,0.056338028169014086,4
params_cnn1d_activation_4,sigmoid,0.056338028169014086,4
params_cnn1d_activation_4,relu,0.04225352112676056,3
params_cnn1d_activation_4,leaky_relu,0.028169014084507043,2
params_cnn1d_activation_5,relu,0.6388888888888888,23
params_cnn1d_activation_5,sigmoid,0.1111111111111111,4
params_cnn1d_activation_5,elu,0.08333333333333333,3
params_cnn1d_activation_5,swish,0.05555555555555555,2
params_cnn1d_activation_5,tanh,0.05555555555555555,2
params_cnn1d_activation_5,leaky_relu,0.05555555555555555,2
params_cnn1d_use_batch_norm_3,True,0.7294117647058823,62
params_cnn1d_use_batch_norm_3,False,0.27058823529411763,23
params_cnn1d_use_batch_norm_4,False,0.7605633802816901,54
params_cnn1d_use_batch_norm_4,True,0.23943661971830985,17
params_cnn1d_use_batch_norm_5,False,0.75,27
params_cnn1d_use_batch_norm_5,True,0.25,9
params_dense_1_activation,relu,0.5227272727272727,46
params_dense_1_activation,swish,0.25,22
params_dense_1_activation,sigmoid,0.10227272727272728,9
params_dense_1_activation,tanh,0.056818181818181816,5
params_dense_1_activation,leaky_relu,0.045454545454545456,4
params_dense_1_activation,elu,0.022727272727272728,2
params_dense_2_activation,swish,0.5294117647058824,45
params_dense_2_activation,elu,0.18823529411764706,16
params_dense_2_activation,tanh,0.15294117647058825,13
params_dense_2_activation,relu,0.047058823529411764,4
params_dense_2_activation,sigmoid,0.047058823529411764,4
params_dense_2_activation,leaky_relu,0.03529411764705882,3
params_optimizer,Nadam,0.6705882352941176,57
params_optimizer,AdamW,0.1411764705882353,12
params_optimizer,RMSprop,0.07058823529411765,6
params_optimizer,Adam,0.047058823529411764,4
params_optimizer,SGD,0.047058823529411764,4
params_optimizer,Lion,0.023529411764705882,2
